ROW_NUMBER,SUBGROUP,AVG_SPENDING,TARGET_SPENDING,MONTH_1,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,LABEL
26743,2,529.15,794,109,249,175,8,33,135,1
26744,3,76.13,152,256,31,32,53,57,177,1
26745,2,230.48,346,15,10,122,5,65,182,1
26746,3,86.74,173,3,147,172,39,26,219,1
26747,3,82.59,165,90,30,74,36,17,48,1
26748,3,339.51,679,57,134,114,67,80,154,0
26749,1,265.96,332,250,14,105,39,6,88,1
26750,2,224.71,337,139,67,38,22,14,15,0
26751,2,133.75,201,171,164,21,2,50,94,1
26752,3,239.8,480,103,189,65,64,26,55,0
26753,2,220.23,330,166,137,10,25,29,135,0
26754,2,135.53,203,154,90,43,26,53,136,0
26755,3,435.84,872,27,38,10,121,45,158,0
26756,2,235.15,353,151,55,1,72,18,102,0
26757,2,68.69,103,97,125,34,48,34,61,0
26758,1,434.5,543,377,37,46,18,116,219,1
26759,3,285.99,572,189,27,188,87,56,162,1
26760,1,415.33,519,82,270,68,86,49,154,1
26761,3,260.1,520,15,153,124,78,11,121,0
26762,2,505.4,758,218,73,49,128,16,122,1
26763,1,70.35,88,23,130,26,144,59,224,1
26764,3,224.46,449,222,29,26,45,86,94,1
26765,2,406.5,610,314,89,52,46,84,124,1
26766,3,293.47,587,199,28,79,5,44,44,0
26767,2,397.39,596,97,9,138,98,16,248,1
26768,1,98.2,123,134,121,135,54,115,150,1
26769,1,109.27,137,166,48,1,7,62,115,0
26770,1,314.16,393,108,82,115,88,23,86,1
26771,3,331.07,662,207,50,65,4,33,247,1
26772,2,208.77,313,70,184,27,16,48,157,1
26773,2,450.67,676,62,10,58,7,12,43,1
26774,1,409.93,512,2,235,78,71,42,74,1
26775,3,202.26,405,74,40,80,13,21,67,1
26776,3,452.56,905,89,83,15,43,17,48,1
26777,2,61.55,92,39,98,131,65,29,37,0
26778,2,156.54,235,129,126,79,40,19,109,0
26779,1,334.98,419,218,96,39,18,6,125,1
26780,3,364.59,729,145,67,16,19,20,28,0
26781,2,24.59,37,121,94,0,13,49,122,0
26782,3,174.55,349,140,75,19,29,0,32,0
26783,1,60.15,75,29,308,235,4,52,185,1
26784,3,221.66,443,165,59,97,53,38,90,0
26785,1,363.69,455,6,55,31,154,7,249,1
26786,3,105.95,212,128,109,89,55,4,117,0
26787,2,197.85,297,228,112,4,63,2,93,1
26788,1,160.7,201,179,10,93,1,10,106,1
26789,3,92.56,185,64,119,18,91,2,105,0
26790,2,141.14,212,7,25,195,43,109,123,1
26791,2,233.35,350,181,31,24,35,33,95,0
26792,2,269.86,405,200,70,49,137,6,144,1
26793,3,149.54,299,145,55,124,77,133,175,1
26794,2,75.34,113,51,132,76,17,26,97,0
26795,2,292.52,439,70,217,90,0,9,220,1
26796,2,184.62,277,265,206,105,3,22,108,1
26797,2,216.5,325,60,146,84,36,5,68,0
26798,2,331.45,497,19,238,56,13,66,110,1
26799,3,113.45,227,27,106,39,42,15,66,1
26800,2,333.35,500,59,177,5,37,80,144,0
26801,1,219.63,275,180,84,105,62,6,65,0
26802,3,350.7,701,140,61,159,144,93,112,1
26803,3,456.64,913,175,69,49,38,23,45,0
26804,2,280.2,420,95,72,65,13,24,130,0
26805,3,348.88,698,100,46,116,115,8,117,0
26806,1,167.07,209,60,89,35,42,27,146,0
26807,2,115.85,174,111,57,20,13,12,82,0
26808,2,17.74,27,173,139,66,14,87,127,0
26809,1,414.83,519,253,164,67,57,12,53,1
26810,1,294.91,369,74,105,23,44,10,39,1
26811,3,117.89,236,306,39,43,112,15,194,1
26812,1,380.24,475,13,7,240,5,22,215,1
26813,1,102.1,128,97,53,96,63,82,111,1
26814,3,236.07,472,69,159,111,76,32,55,0
26815,2,125.95,189,31,111,102,44,20,298,1
26816,1,354.36,443,171,29,77,23,16,83,0
26817,2,303.29,455,110,106,68,31,16,68,0
26818,1,418,523,15,24,16,6,12,15,1
26819,3,366.01,732,267,59,16,18,56,190,1
26820,3,178.98,358,41,44,1,39,49,121,0
26821,1,339.04,424,78,132,143,17,36,96,0
26822,3,333.75,668,89,170,73,122,28,124,0
26823,3,57.22,114,113,4,71,12,37,58,0
26824,1,232.18,290,170,20,175,4,11,329,1
26825,2,368.98,553,137,7,21,22,77,135,0
26826,3,361.79,724,221,104,94,33,35,119,0
26827,1,269.87,337,141,58,112,18,97,180,0
26828,2,281.45,422,58,66,109,118,24,127,0
26829,2,233.97,351,23,87,128,42,19,203,1
26830,3,474.68,949,53,152,133,0,80,84,0
26831,2,103.2,155,77,58,54,44,10,52,1
26832,2,196.56,295,247,105,7,13,14,116,1
26833,2,233.6,350,39,8,115,48,71,118,0
26834,3,309.76,620,2,106,59,30,6,196,1
26835,1,164.95,206,247,15,21,63,17,139,1
26836,2,179.81,270,205,125,50,17,52,53,0
26837,2,494.07,741,15,0,141,115,3,125,0
26838,2,62.69,94,46,130,30,125,52,223,1
26839,2,275.51,413,41,9,131,7,65,146,0
26840,2,38.09,57,53,42,98,103,93,217,0
26841,2,30.96,46,184,139,66,51,1,61,0
26842,2,225.57,338,57,47,42,84,74,95,1
26843,2,410.71,616,6,228,122,69,16,61,1
26844,3,80.64,161,138,104,138,29,84,113,0
26845,2,267.71,402,61,146,3,47,11,131,0
26846,3,197.64,395,1,59,75,76,42,42,1
26847,3,447.57,895,81,24,53,35,1,101,0
26848,3,329.93,660,151,61,5,55,70,160,0
26849,1,16.06,20,12,97,54,90,1,248,1
26850,2,188.94,283,140,6,73,4,33,39,0
26851,1,229.95,287,30,131,53,36,13,32,0
26852,1,125.76,157,210,127,27,13,25,100,1
26853,2,74.39,112,195,0,81,35,6,82,1
26854,2,294.47,442,119,66,33,25,12,40,0
26855,2,294.93,442,181,31,79,54,12,42,0
26856,1,310.97,389,33,33,50,116,36,338,1
26857,3,53.42,107,120,57,85,43,38,56,1
26858,3,264.58,529,51,156,200,144,64,94,1
26859,1,377.66,472,169,164,60,44,14,51,0
26860,3,309.35,619,174,125,127,107,11,165,1
26861,1,343.88,430,195,10,4,221,132,251,1
26862,1,145.4,182,141,52,0,45,13,44,0
26863,3,104.08,208,128,76,39,74,6,283,1
26864,3,78.99,158,84,94,50,15,28,128,0
26865,2,436.63,655,154,11,99,24,5,209,1
26866,2,286.37,430,11,55,24,30,119,263,1
26867,1,110.91,139,84,100,20,79,54,62,1
26868,3,22.13,44,207,5,28,38,13,211,1
26869,2,79.04,119,262,107,37,35,32,133,1
26870,1,282.34,353,78,5,52,134,150,187,0
26871,1,179.41,224,178,72,2,31,41,178,1
26872,3,459.04,918,119,154,158,78,39,58,0
26873,3,270.72,541,84,111,101,6,24,73,0
26874,3,24.77,50,352,170,18,7,47,115,1
26875,3,458.08,916,117,96,99,151,99,147,1
26876,3,203.41,407,194,65,19,17,33,71,0
26877,1,451.1,564,35,127,50,65,47,75,1
26878,3,96.96,194,71,98,6,142,78,107,0
26879,3,183.48,367,230,21,81,7,61,102,1
26880,2,288.76,433,119,189,96,25,32,41,0
26881,1,340.85,426,157,83,3,15,20,121,0
26882,1,97.14,121,290,113,137,35,75,163,1
26883,1,375.35,469,53,114,15,11,33,69,0
26884,3,326,652,142,41,1,47,10,54,0
26885,3,17.57,35,106,179,50,95,44,132,0
26886,2,180.7,271,81,76,88,57,1,96,1
26887,3,117.55,235,98,29,42,3,52,71,1
26888,3,81.43,163,251,53,65,32,25,76,1
26889,3,469.66,939,47,63,66,12,25,82,1
26890,1,227.33,284,33,71,6,10,21,51,1
26891,3,300.81,602,242,120,0,41,15,84,1
26892,1,158.43,198,67,141,14,87,13,77,0
26893,1,267.67,335,174,150,30,73,25,154,0
26894,2,429,644,102,151,174,45,16,118,0
26895,2,93.9,141,210,139,71,32,15,35,1
26896,1,404.23,505,51,50,49,31,42,72,1
26897,1,248.47,311,79,46,48,33,35,54,1
26898,1,70.13,88,41,70,111,130,21,129,0
26899,3,107.01,214,338,113,81,32,5,140,1
26900,2,318.83,478,91,99,10,87,4,108,0
26901,3,117.35,235,158,184,22,63,62,117,0
26902,1,359.12,449,229,146,99,61,12,59,1
26903,1,173.53,217,166,194,90,15,27,114,1
26904,1,258.58,323,69,49,36,68,123,261,1
26905,3,108.21,216,62,26,23,25,18,38,1
26906,1,177.3,222,156,30,96,44,74,102,0
26907,1,379.46,474,278,225,73,77,55,105,1
26908,1,258.96,324,205,148,223,70,43,124,1
26909,3,204.64,409,0,34,1,7,2,44,1
26910,2,111.87,168,165,55,44,38,14,83,0
26911,3,223.1,446,80,26,31,128,55,182,0
26912,3,262.46,525,212,111,23,82,70,108,0
26913,1,41.22,52,165,10,151,27,6,143,1
26914,3,355.98,712,100,76,25,15,89,94,0
26915,3,318.6,637,48,149,12,85,35,70,0
26916,2,203.76,306,225,221,71,27,35,130,1
26917,2,342.67,514,66,82,63,27,19,38,1
26918,1,364.51,456,46,273,77,85,53,72,1
26919,2,234.59,352,91,30,56,43,77,102,1
26920,1,243.04,304,141,81,82,34,77,87,1
26921,2,302.19,453,114,91,45,62,17,70,1
26922,3,129.22,258,109,51,274,40,84,151,1
26923,3,134.27,269,155,84,162,52,70,83,0
26924,3,125.66,251,121,165,153,88,31,151,1
26925,1,354.81,444,38,37,40,40,45,95,1
26926,1,330.78,413,92,241,158,150,32,140,1
26927,1,66.79,83,123,14,46,15,40,264,1
26928,2,197.56,296,216,210,173,97,10,107,1
26929,1,63.98,80,30,45,143,41,20,120,0
26930,3,381.54,763,165,113,15,22,20,64,0
26931,3,224.49,449,39,83,81,31,15,46,1
26932,1,205.37,257,83,164,5,115,71,168,0
26933,3,379.73,759,198,28,24,8,33,211,1
26934,2,273.31,410,1,146,39,105,20,88,0
26935,2,326.58,490,3,113,36,72,6,169,0
26936,1,371.42,464,17,83,21,71,28,75,1
26937,3,215.75,432,33,294,172,6,77,127,1
26938,3,37.89,76,11,26,47,215,74,233,1
26939,3,384.65,769,113,61,28,16,33,44,1
26940,1,294.75,368,60,58,127,49,0,105,0
26941,2,275.81,414,56,218,54,46,8,120,1
26942,3,196.05,392,24,14,153,24,95,192,1
26943,1,172.41,216,264,61,118,7,0,156,1
26944,3,330.33,661,7,193,93,20,21,65,0
26945,3,519.77,1040,64,230,30,53,86,143,1
26946,1,182.43,228,228,51,86,114,101,129,1
26947,1,318.83,399,135,126,155,55,97,141,1
26948,1,233.01,291,128,23,59,28,3,54,0
26949,2,66.6,100,170,17,92,35,40,45,0
26950,1,166.59,208,152,75,54,14,38,66,0
26951,1,272.09,340,179,197,79,6,18,334,1
26952,1,67.65,85,201,152,68,52,57,76,0
26953,3,152.75,306,48,159,197,61,54,87,0
26954,2,123.07,185,84,42,158,81,22,219,1
26955,3,297.33,595,190,166,3,115,21,111,1
26956,3,389.78,780,97,2,41,94,23,142,0
26957,3,83.45,167,290,33,131,23,27,102,1
26958,3,419.12,838,140,25,18,92,44,80,0
26959,2,72.48,109,93,135,129,0,37,108,0
26960,2,337.8,507,60,25,28,235,59,199,1
26961,2,157.07,236,84,192,261,170,89,120,1
26962,1,35.32,44,233,132,5,6,36,90,1
26963,3,113.94,228,234,13,118,12,78,151,1
26964,1,51.79,65,315,67,45,82,85,115,1
26965,1,388.21,485,206,138,2,66,16,74,1
26966,3,197.87,396,34,57,81,3,51,69,1
26967,3,329.99,660,181,186,194,99,59,94,1
26968,2,529.65,794,71,112,138,84,9,88,0
26969,1,285,356,16,8,248,17,102,215,1
26970,2,212.27,318,93,176,15,40,30,148,0
26971,2,186.99,280,243,73,70,24,17,75,1
26972,2,212.78,319,282,92,200,9,87,143,1
26973,3,126.08,252,173,40,36,70,7,73,0
26974,2,311.15,467,107,125,6,52,11,98,0
26975,3,295.46,591,40,72,110,64,27,189,0
26976,2,324.26,486,27,56,93,146,48,236,1
26977,1,159.31,199,147,62,6,57,23,104,0
26978,3,160.73,321,295,83,78,30,46,74,1
26979,2,49,74,26,60,38,9,15,44,1
26980,1,282.34,353,223,142,35,7,24,175,1
26981,2,390.68,586,294,82,35,14,40,141,1
26982,1,106.4,133,6,203,128,67,38,60,1
26983,2,397.19,596,194,178,97,34,15,88,1
26984,1,278.68,348,151,102,24,18,1,206,1
26985,1,181.69,227,75,162,18,49,35,60,0
26986,3,301.02,602,80,56,18,61,65,119,1
26987,3,317.57,635,277,21,69,41,91,107,1
26988,1,313.17,391,204,97,128,77,11,89,0
26989,3,101.04,202,3,86,77,0,24,105,0
26990,1,394.42,493,300,89,21,14,38,247,1
26991,3,384.32,769,116,92,95,12,23,61,0
26992,3,248.77,498,84,85,40,163,77,364,1
26993,1,475.5,594,174,53,33,134,23,189,1
26994,3,163.33,327,100,176,100,67,77,86,0
26995,3,275.5,551,127,135,89,42,151,165,1
26996,3,175.4,351,131,54,17,2,34,57,0
26997,2,233.05,350,0,144,217,186,19,247,1
26998,3,350.61,701,234,42,53,161,59,160,1
26999,1,272.31,340,183,82,224,71,8,245,1
27000,1,350.87,439,128,237,87,36,41,77,1
27001,2,258.52,388,2,58,28,272,50,299,1
27002,1,56.47,71,244,89,23,0,38,108,1
27003,1,425.72,532,100,51,130,103,67,155,0
27004,3,13.98,28,12,57,75,89,33,133,0
27005,3,431.82,864,249,98,45,25,2,83,1
27006,3,69.7,139,154,85,37,34,43,46,0
27007,2,112.1,168,43,111,39,14,36,52,1
27008,1,238.23,298,122,144,104,92,42,102,1
27009,3,479.58,959,161,166,63,15,7,194,1
27010,3,148.1,296,120,131,60,9,3,76,0
27011,1,217.03,271,168,46,61,30,84,113,0
27012,1,270.24,338,198,77,32,5,24,63,0
27013,3,295.15,590,11,24,23,58,176,210,1
27014,3,115.61,231,86,221,102,92,19,86,0
27015,2,37.57,56,180,148,55,83,69,71,0
27016,3,447.83,896,15,40,26,181,110,337,1
27017,3,316.6,633,164,21,140,131,48,205,1
27018,1,289.78,362,1,44,130,11,31,182,1
27019,1,340.18,425,160,117,57,5,30,30,0
27020,1,185.9,232,177,70,133,48,34,144,0
27021,2,380.08,570,26,50,103,125,63,135,0
27022,1,318.45,398,22,7,69,25,10,59,1
27023,2,59.84,90,34,113,13,32,40,63,0
27024,3,354.19,708,83,84,35,32,1,60,1
27025,1,38.88,49,95,151,40,35,69,112,0
27026,3,262.37,525,132,136,11,81,20,122,0
27027,2,129,194,269,86,80,46,45,80,1
27028,3,34.38,69,88,113,83,13,40,62,0
27029,3,242.67,485,196,31,86,40,6,40,0
27030,2,387.55,581,254,66,120,78,41,47,1
27031,1,301.83,377,245,27,41,27,18,144,1
27032,3,429.34,859,52,20,87,29,88,123,0
27033,3,338.84,678,106,56,116,13,50,58,0
27034,2,126.21,189,18,18,230,93,38,105,1
27035,1,227.69,285,84,32,30,144,43,273,1
27036,2,139.99,210,127,183,104,91,8,93,0
27037,3,123.64,247,16,124,9,39,200,218,1
27038,3,29.82,60,42,79,67,27,21,59,1
27039,2,256.82,385,143,45,0,21,57,340,1
27040,3,415.59,831,91,92,30,13,2,67,0
27041,1,343.09,429,169,62,52,32,37,47,0
27042,2,261.55,392,53,46,55,13,41,191,0
27043,1,108.97,136,110,106,135,105,39,111,1
27044,3,217.82,436,213,21,6,164,32,170,1
27045,1,215.92,270,19,14,110,60,89,107,0
27046,1,371.48,464,150,111,39,17,12,70,0
27047,2,108.99,163,241,26,58,69,97,115,1
27048,2,384.46,577,19,189,77,116,12,193,1
27049,1,391.04,489,29,251,51,17,37,221,1
27050,3,297.11,594,16,24,11,15,50,76,1
27051,2,129.14,194,161,211,71,40,6,220,1
27052,3,268.14,536,60,21,14,27,66,211,1
27053,3,305.19,610,118,73,36,2,8,58,0
27054,3,20.4,41,211,37,44,10,28,172,1
27055,3,373.93,748,197,84,96,44,12,173,1
27056,3,266.06,532,120,52,111,13,39,64,0
27057,1,49.57,62,166,12,158,29,5,132,1
27058,3,103.42,207,14,217,126,64,26,55,1
27059,1,257.36,322,198,117,184,1,140,173,1
27060,2,379.13,569,214,29,107,36,49,171,1
27061,1,197.04,246,60,28,31,86,29,61,1
27062,1,272.8,341,56,95,105,56,37,50,1
27063,3,275.21,550,128,232,80,77,32,57,1
27064,1,315.58,394,302,37,73,28,73,93,1
27065,3,91.98,184,5,283,71,77,56,217,1
27066,3,493.01,986,272,78,13,99,44,203,1
27067,2,214.76,322,50,115,104,39,56,138,0
27068,3,484.83,970,73,26,74,88,17,121,0
27069,3,437.49,875,127,60,62,58,43,49,1
27070,3,240.75,482,70,147,43,6,13,223,1
27071,2,251.71,378,242,163,100,14,23,64,1
27072,3,33.31,67,139,40,42,118,28,135,0
27073,3,288.23,576,90,58,65,60,45,81,1
27074,2,106.95,160,52,13,47,7,156,331,1
27075,3,413.56,827,22,6,21,33,7,103,0
27076,1,306.84,384,12,69,44,11,76,83,1
27077,1,323.32,404,0,11,153,114,1,120,0
27078,3,98.5,197,216,91,92,102,11,94,0
27079,3,217.22,434,72,109,26,35,19,34,1
27080,1,216.22,270,3,2,57,96,44,93,0
27081,1,499.65,625,149,98,85,68,48,54,0
27082,3,177.96,356,43,59,43,88,30,136,0
27083,3,100.56,201,40,19,50,19,26,452,1
27084,1,356.58,446,141,138,1,21,96,105,0
27085,3,258.1,516,141,112,8,19,111,215,1
27086,3,258.44,517,146,117,76,2,52,109,0
27087,3,89.64,179,174,103,74,18,24,109,0
27088,3,495.51,991,70,84,77,27,56,85,1
27089,1,158.39,198,110,11,81,46,50,308,1
27090,3,130.12,260,168,112,117,42,11,156,0
27091,1,424.38,530,131,76,32,27,42,91,0
27092,2,453.89,681,313,10,139,106,67,74,1
27093,3,364.08,728,45,23,130,100,13,88,0
27094,1,130.04,163,121,122,7,52,45,52,0
27095,1,139.61,175,44,44,66,91,50,104,1
27096,2,275.99,414,238,61,45,64,10,84,1
27097,2,342.58,514,283,153,2,66,6,96,1
27098,2,144.4,217,74,69,229,93,43,98,0
27099,2,428.78,643,122,79,139,117,63,86,1
27100,1,315.31,394,128,81,54,49,9,181,0
27101,2,105.55,158,48,65,119,29,32,106,0
27102,1,26.82,34,164,94,8,13,10,110,0
27103,3,318.7,637,218,84,70,20,104,110,0
27104,2,47.03,71,30,86,227,130,33,100,1
27105,3,107.67,215,69,60,7,79,33,47,1
27106,2,453.01,680,299,59,92,7,30,119,1
27107,1,73.02,91,141,115,68,85,16,181,0
27108,3,160.97,322,59,115,49,26,5,145,0
27109,3,260.48,521,36,54,195,82,59,76,0
27110,2,271.4,407,210,133,9,44,0,106,1
27111,2,94.49,142,48,55,67,36,23,66,1
27112,2,356.3,534,98,11,49,64,1,72,0
27113,2,70.15,105,143,99,191,115,21,140,1
27114,3,45.56,91,131,50,44,20,21,29,0
27115,1,167.03,209,39,81,26,61,48,144,0
27116,3,218.46,437,146,76,87,32,4,157,0
27117,3,408.33,817,177,143,17,106,7,156,1
27118,1,184.85,231,9,142,51,116,23,161,0
27119,3,325.01,650,85,80,92,40,36,169,0
27120,1,407.2,509,98,50,101,32,57,61,1
27121,3,294.64,589,32,13,201,40,124,196,1
27122,1,75.69,95,49,269,92,65,2,129,1
27123,3,7.7,15,133,167,15,14,59,114,0
27124,1,136.87,171,25,134,26,31,83,100,0
27125,2,197.73,297,122,66,14,67,22,108,0
27126,2,222.65,334,172,249,99,75,54,60,1
27127,3,355.01,710,72,113,114,14,29,160,0
27128,2,116.16,174,155,39,79,64,59,210,0
27129,3,430.14,860,339,50,140,12,20,148,1
27130,3,179.95,360,188,15,17,97,35,150,1
27131,2,25.88,39,127,117,52,4,7,92,0
27132,2,435.43,653,115,121,28,63,2,173,0
27133,1,64.32,80,164,79,91,18,103,151,0
27134,2,130.33,195,1,172,28,89,49,163,1
27135,1,151.84,190,10,142,31,61,73,82,0
27136,1,245.42,307,144,77,55,12,1,110,0
27137,2,501.25,752,201,5,2,108,18,168,1
27138,3,333.91,668,147,60,100,52,19,124,0
27139,2,51.04,77,91,96,16,11,27,54,0
27140,2,273.52,410,176,22,39,114,10,141,0
27141,1,371.33,464,237,81,164,28,23,176,1
27142,3,136.26,273,89,74,0,42,7,83,0
27143,1,274.76,343,223,123,71,69,36,84,0
27144,2,427.08,641,25,192,75,30,64,116,0
27145,1,142.46,178,8,53,167,33,80,368,1
27146,1,178.64,223,195,137,104,12,68,90,0
27147,1,139.62,175,89,193,19,16,45,140,1
27148,2,413.53,620,27,113,26,141,12,390,1
27149,3,349.99,700,66,43,65,12,72,141,0
27150,3,390.22,780,2,34,77,73,5,104,0
27151,1,87.92,110,261,185,113,10,68,72,1
27152,3,231.54,463,81,152,76,37,6,47,0
27153,3,141.27,283,16,164,36,26,70,87,0
27154,2,234.09,351,148,37,36,188,1,196,1
27155,2,480.13,720,197,75,41,73,34,82,0
27156,2,332.58,499,99,44,86,63,6,101,0
27157,3,141.73,283,161,79,41,33,39,46,0
27158,1,419.34,524,227,58,29,93,29,66,1
27159,1,83.14,104,45,240,30,66,112,216,1
27160,3,231.48,463,42,106,48,36,14,49,1
27161,3,331.37,663,19,13,316,12,80,269,1
27162,2,340.9,511,164,105,24,84,7,118,0
27163,1,189.71,237,3,248,63,124,73,95,1
27164,1,201.77,252,3,59,118,102,47,173,0
27165,1,110.97,139,136,53,13,33,3,57,0
27166,2,210.7,316,126,151,48,85,30,166,0
27167,2,285.73,429,256,9,10,83,98,150,1
27168,3,437.72,875,135,16,56,16,18,54,0
27169,2,216.49,325,126,99,30,57,6,81,0
27170,2,89,134,19,3,13,7,20,26,1
27171,2,124.96,187,122,14,27,40,15,77,0
27172,2,168.32,252,122,46,60,16,15,36,0
27173,2,166.5,250,145,68,3,20,40,123,0
27174,3,325.73,651,93,281,144,53,86,156,1
27175,3,284.15,568,22,207,43,60,73,97,0
27176,3,145.09,290,153,17,97,171,25,246,1
27177,3,99.63,199,147,17,19,18,21,73,0
27178,1,205.87,257,64,107,48,65,51,64,1
27179,1,406.49,508,226,164,75,3,53,85,1
27180,2,274.63,412,124,60,60,22,24,212,1
27181,2,164.44,247,157,23,65,64,8,82,0
27182,2,161.82,243,139,5,68,5,2,76,0
27183,2,486.49,730,194,174,57,104,50,130,1
27184,1,264.41,331,9,295,35,36,28,203,1
27185,3,384.18,768,91,23,211,26,107,148,1
27186,1,246.61,308,398,171,20,105,12,107,1
27187,1,275.49,344,63,216,131,98,47,51,0
27188,1,158.69,198,155,305,138,97,71,150,1
27189,2,203.37,305,153,51,77,33,10,75,0
27190,2,61.75,93,45,5,63,4,31,44,1
27191,3,329.14,658,77,270,81,20,107,154,1
27192,2,241,362,22,117,61,26,26,43,0
27193,3,109.62,219,123,68,126,59,46,80,1
27194,1,303.96,380,43,24,91,6,36,199,1
27195,1,346.9,434,26,58,82,42,139,155,0
27196,2,252.4,379,193,38,43,64,43,121,0
27197,1,87.46,109,182,48,91,93,96,199,1
27198,1,188.74,236,92,54,108,17,56,72,1
27199,2,272.51,409,5,359,118,7,128,196,1
27200,3,225.01,450,70,162,37,30,4,96,0
27201,3,37.02,74,100,0,10,47,64,178,0
27202,2,122.31,183,206,11,177,133,5,177,1
27203,1,188.74,236,147,90,95,51,45,281,1
27204,2,176.53,265,105,69,59,0,2,60,0
27205,2,298.94,448,22,36,23,188,3,230,1
27206,1,396.33,495,103,92,0,3,21,76,0
27207,2,94.39,142,9,220,119,54,18,82,1
27208,2,381.82,573,56,91,57,29,16,150,0
27209,1,305.74,382,85,132,47,2,48,85,0
27210,1,113.63,142,5,79,256,133,61,72,1
27211,2,155.76,234,187,19,197,86,36,81,1
27212,2,162.2,243,371,45,175,79,5,138,1
27213,2,29.9,45,155,209,56,61,44,81,0
27214,1,387.82,485,115,71,98,29,20,66,0
27215,3,511.36,1023,47,155,73,18,92,117,0
27216,2,172.04,258,137,38,18,40,7,55,0
27217,3,362.78,726,111,117,42,15,5,109,0
27218,2,360.43,541,237,22,9,181,51,209,1
27219,1,323.7,405,51,31,82,0,32,99,0
27220,2,423.25,635,62,66,33,60,37,37,1
27221,3,213.95,428,7,109,70,44,32,33,0
27222,2,86.21,129,345,64,13,108,44,135,1
27223,1,490.88,614,207,91,49,77,24,54,0
27224,1,92.73,116,105,56,20,32,15,67,1
27225,3,350.47,701,95,102,62,12,52,76,1
27226,1,305.46,382,233,222,54,77,10,113,1
27227,2,201.56,302,198,247,52,37,51,228,1
27228,3,196.82,394,131,25,59,64,84,243,1
27229,1,335.62,420,19,11,283,70,82,244,1
27230,1,213.63,267,101,80,225,142,18,143,1
27231,1,407.15,509,45,328,141,52,9,134,1
27232,3,146.91,294,71,155,45,23,12,93,0
27233,2,352.24,528,224,15,85,12,8,158,1
27234,3,53.62,107,194,85,73,25,1,124,0
27235,3,269.42,539,170,121,96,14,11,90,0
27236,2,230.43,346,93,79,158,57,10,105,0
27237,1,87.43,109,38,75,90,107,188,211,1
27238,1,88.86,111,4,28,12,18,9,17,1
27239,3,70.05,140,220,104,130,5,110,140,1
27240,2,177.19,266,18,36,52,38,8,143,0
27241,3,363.91,728,288,15,65,149,95,97,1
27242,1,457.61,572,179,9,33,81,36,61,0
27243,3,324.46,649,81,34,1,128,76,79,0
27244,2,273.5,410,120,39,26,8,24,78,0
27245,1,485.87,607,72,96,139,91,37,67,1
27246,1,240.82,301,227,96,28,3,102,150,1
27247,3,172.96,346,199,70,21,51,3,55,0
27248,1,141.89,177,240,82,28,67,17,172,1
27249,1,251.19,314,55,139,77,46,54,131,0
27250,2,256.1,384,120,66,71,31,52,59,1
27251,1,380.3,475,36,97,161,91,4,217,1
27252,3,357.8,716,235,59,6,29,54,119,1
27253,2,373.24,560,119,218,82,122,131,141,1
27254,3,235.52,471,53,157,78,147,59,112,0
27255,2,123.68,186,71,134,73,21,6,94,0
27256,3,136.99,274,55,139,92,12,40,61,0
27257,1,421.29,527,183,204,100,52,72,98,1
27258,2,28.61,43,138,5,102,75,24,158,0
27259,2,56.15,84,20,72,58,151,36,165,0
27260,3,338.8,678,19,113,115,42,8,102,0
27261,2,105.34,158,187,71,55,34,15,140,0
27262,3,419.29,839,190,141,53,48,21,49,0
27263,2,366.99,550,229,132,63,82,62,141,1
27264,1,398.02,498,307,16,44,135,10,197,1
27265,2,413.86,621,28,44,109,74,73,278,1
27266,2,486.53,730,136,34,30,40,75,84,0
27267,2,120.42,181,20,118,219,54,62,236,1
27268,2,169.83,255,31,104,49,6,43,62,1
27269,3,473.23,946,10,116,14,54,47,158,0
27270,3,182.19,364,53,59,94,24,14,155,0
27271,1,188.99,236,208,96,30,77,17,74,0
27272,1,165.7,207,121,83,85,88,46,79,1
27273,2,150.41,226,241,60,97,43,20,41,1
27274,1,96.5,121,108,37,90,88,58,121,1
27275,1,405.49,507,141,219,17,2,35,192,1
27276,1,176.4,221,80,126,42,58,66,130,0
27277,3,422.71,845,158,25,6,8,54,148,0
27278,3,358.27,717,82,6,0,6,83,118,0
27279,2,194.41,292,50,66,29,6,0,41,1
27280,2,396.48,595,186,156,9,27,40,84,1
27281,2,387.72,582,186,221,58,122,57,65,1
