ROW_NUMBER,SUBGROUP,AVG_SPENDING,TARGET_SPENDING,AVG_CALL_COUNT,AVG_CALL_DUR,AVG_ACCT_BAL_BEFORE_CALL,AVG_RECHARGE_AMT,AVG_ACCT_BAL_BEFORE_RECHARGE,LABEL
24725,3,424.07,848,10.4,17.73,312.68,572.39,34.39,1
24726,2,381.45,572,16.22,123.18,8.31,3163.61,35.03,1
24727,3,278.36,557,5.71,36.68,160.72,2231.59,36.82,1
24728,2,180.88,271,19.99,490.16,151.23,1940.46,12.8,1
24729,2,79.1,119,7.8,64.13,271.25,1459.71,69.04,1
24730,1,461.57,577,24.95,48.45,92.97,2149.24,64.46,0
24731,3,108.19,216,16.77,31.49,195.68,2080.72,15.57,0
24732,1,251.17,314,13.73,12.88,74.59,1860.83,61.47,0
24733,1,305.71,382,25.41,9.18,331.44,1120.71,56.46,1
24734,3,16.08,32,9.3,23.31,8.1,291.75,39.31,0
24735,2,84.17,126,13.12,75.24,292.08,3269.82,60.75,1
24736,2,222.83,334,8.94,123.68,5.65,2358.89,37.57,0
24737,3,398.03,796,12.86,176.92,199.57,454.16,22.69,1
24738,1,180.97,226,6.15,633.92,309.52,2559.57,1.52,0
24739,2,422.06,633,3.71,11.11,350.84,1700.81,34.25,1
24740,2,252.64,379,23.99,188.96,282.47,1866.01,23.18,1
24741,3,337.09,674,14.7,312.37,362.86,2613.41,38.41,0
24742,3,296.24,592,19.6,52.24,169.53,1746.36,46.14,0
24743,1,125.19,156,27.52,16.04,170.34,3089.23,25.02,0
24744,1,182,228,4.84,172.8,45.7,2815.75,58.08,1
24745,2,116.61,175,10.02,65.48,355.35,1145.82,38.19,1
24746,2,395.9,594,11.83,333.49,228.96,957.63,12.65,0
24747,3,216.63,433,7.04,12.44,51.4,2828.92,36.28,0
24748,2,347.29,521,9.82,246.48,68.95,2123.25,53.61,0
24749,2,342.63,514,9.22,189.91,236.21,129.06,25.12,1
24750,1,255.94,320,8.76,26.87,294.86,2356.6,23.46,0
24751,2,65.75,99,16.62,97.6,175.84,2828.65,67.1,1
24752,3,393.52,787,24.59,136.81,298.32,2035.75,65.96,0
24753,1,268.76,336,18.46,134.05,17.6,1470.01,62.35,1
24754,1,430.63,538,10.6,131.49,109.1,2788.5,14.14,0
24755,3,261.5,523,20.35,52.54,166.3,1576.53,69.73,0
24756,2,419.28,629,6.84,42.41,307.81,555.42,10.5,1
24757,2,368.81,553,26.94,33.21,216.85,778.87,53.95,1
24758,1,174.58,218,18.5,68.63,137.14,2608.75,61.54,0
24759,3,292.96,586,14.07,140.17,133.54,240.07,46.56,0
24760,2,154.25,231,8.31,75.29,226.48,3362.72,6.99,0
24761,3,366.88,734,11.23,19.84,358.62,2334.83,61.46,1
24762,3,178.81,358,19.48,34.24,62.88,3258.26,46.93,0
24763,1,278.51,348,17.21,73.37,21.55,175.01,40.15,1
24764,1,147.06,184,18.4,4.44,293.29,916.82,21.43,0
24765,2,179.41,269,2.96,146.69,140.36,2565.5,32.89,0
24766,3,330.18,660,6.72,172.77,42.21,1970.63,17.06,0
24767,2,374.04,561,38.64,100.46,227.02,2772.29,66.3,1
24768,1,424.08,530,8.62,15.93,317.31,2030.93,16.47,1
24769,3,363.46,727,15.66,96.49,200.13,3054.38,57.54,0
24770,2,371.57,557,10.15,41.79,53.16,2063.79,33.79,0
24771,3,28.81,58,34.71,35.29,347.97,896.96,32.65,1
24772,2,105.27,158,43.08,214.71,117.16,3155.48,65.08,1
24773,2,198.64,298,22.6,220.1,12.76,2923.48,49.05,1
24774,2,346.68,520,6.22,67.25,183.36,3432.94,42.29,1
24775,1,315.13,394,4.2,79.59,44.05,3013.4,33.53,1
24776,3,245.9,492,6.57,76.34,55.32,3151.37,14.99,0
24777,1,54.4,68,17.32,118.3,174.09,2990.65,31.13,1
24778,1,175.64,220,28.24,62.85,98.86,1858.07,35.05,1
24779,3,414.17,828,40.19,120.79,88.84,1071.45,4.97,0
24780,3,437.78,876,32.78,89.43,144.53,1979.41,4.2,1
24781,2,387.2,581,7.69,108.09,335.54,3289.01,62.27,1
24782,2,331.35,497,3.14,55,68.14,2191.73,33.85,0
24783,1,134.72,168,27.86,93.76,164.45,3272.07,48.83,1
24784,2,296.1,444,28.35,102.86,151.04,1443.68,67.64,1
24785,2,203.57,305,15.09,46.63,148.57,1514.04,6.53,0
24786,3,130.65,261,14.04,71.47,275.93,627.59,46.87,1
24787,2,420.43,631,13.49,156.33,318.61,382.59,36.15,1
24788,3,376.8,754,12.1,20.37,264.13,3051.09,12.83,0
24789,3,368.82,738,11.7,33.85,76.86,2327.73,40.64,0
24790,2,269.34,404,32.31,35.49,83.25,2460.13,41.63,0
24791,1,409.91,512,23.7,7.12,286.03,1388.14,36.17,1
24792,1,192.9,241,15.45,94.92,246.52,2166.82,41.16,0
24793,2,448.17,672,14.95,67,142.66,1265.78,7.73,0
24794,3,363.73,727,8.75,95.91,330.19,791.37,49.48,1
24795,3,112.38,225,8.36,49.82,235.61,2715.51,40.58,0
24796,1,413.98,517,8.55,62.7,160.09,676.36,40.59,0
24797,3,422.9,846,22,95.71,144.91,1092.64,41.19,0
24798,2,210.92,316,15.13,68.24,177.46,56.86,43.12,0
24799,3,338.42,677,4.41,159.04,87.27,915.05,31.95,0
24800,2,212.28,318,10.37,313.77,78.48,371.41,56.15,1
24801,2,97.96,147,21.53,84.72,181.24,360.12,62.44,0
24802,3,114.33,229,11.89,103.7,24.12,1337.15,70.61,0
24803,1,88.91,111,2.24,160.17,205.11,1809.94,43.57,1
24804,3,141.22,282,17.19,117.97,52.1,2663.13,67.32,1
24805,2,184.67,277,7.21,108.46,240.12,3146.32,60.14,0
24806,2,247.76,372,27.96,439.84,14.1,2351.23,53.67,1
24807,1,321.79,402,21.78,59.58,157.99,977.34,45.19,0
24808,2,284.37,427,5.05,95.67,270.75,1244.56,38.3,1
24809,2,382.1,573,11.79,143.48,43,703.16,0.25,0
24810,3,67.27,135,15.98,110.75,24.95,2721.8,53.62,0
24811,2,84.01,126,14.62,341.08,228.76,2756.46,70.57,1
24812,2,422.45,634,12.95,166.76,36.07,2654,13.16,0
24813,3,339.79,680,22,48.07,77.28,1080.31,50.49,0
24814,1,287.98,360,22.7,120.78,257.63,2696.74,13.35,0
24815,2,120.31,180,7,245.48,214.1,174.91,59.11,1
24816,3,77.03,154,18.54,100.84,216.86,2939.96,36.08,0
24817,1,74.37,93,26.26,5.73,315.11,2298.76,70.9,1
24818,2,229.88,345,10.07,56.78,198.37,236.1,25.98,0
24819,1,373.01,466,34.08,85.52,264.13,3308.03,0.3,1
24820,2,258.2,387,15.5,491.05,93.29,106.31,55.67,1
24821,3,419.86,840,10.47,87.19,312.72,245.93,22.66,1
24822,2,428.02,642,10.21,215.96,263.03,141.6,34.1,1
24823,2,226.16,339,27.65,41.76,55.12,2107.01,66.78,1
24824,1,17.74,22,10.87,57.65,271.76,1593.22,56.34,1
24825,1,55.97,70,5.19,251.27,277.83,1829.47,26.51,1
24826,1,378.08,473,13.45,118.3,202.86,949.9,65.52,1
24827,1,74.54,93,13.3,41.1,12.14,946.11,35.25,1
24828,2,138.24,207,9.58,54.54,101.57,171.14,23.08,0
24829,1,201.52,252,20.75,341.44,189.3,2955.47,40.65,0
24830,1,164.46,206,11.91,24.38,334.84,504.21,31.16,0
24831,3,234.89,470,4.37,80.31,121.71,597.14,18.71,0
24832,1,224.22,280,32.93,83.53,224.64,1234.64,37.21,1
24833,2,124.85,187,10.58,14.56,192.17,612.3,60.09,0
24834,1,139.73,175,7.21,190.34,78.35,2157.99,35.51,1
24835,3,160.94,322,13.59,14.09,64.78,2748.67,10.89,0
24836,1,293.06,366,6.7,46.07,169.17,3382.26,42.49,0
24837,1,165.04,206,4.44,33.68,106.58,998.01,1.21,1
24838,2,314.59,472,5.03,289.24,45.53,993.67,11.52,1
24839,1,364.56,456,5.18,18.58,312.87,2611.67,51.96,1
24840,3,188.82,378,6.35,72.35,111.49,2475,60.65,0
24841,3,417.79,836,46.29,137.66,266.1,2411.28,7.6,1
24842,2,202.66,304,6.96,44.25,126.33,2927.27,58.72,0
24843,2,247.74,372,12.25,145.65,92.45,744.27,50.38,0
24844,2,144.96,217,20.45,76.05,189.9,2794.74,34.42,0
24845,2,415.35,623,8.81,224.67,132.97,2417.4,2.31,1
24846,1,336.91,421,27.84,303.92,65.79,554.62,28.76,0
24847,1,179.48,224,4.17,418.62,272.52,1010.11,24.92,1
24848,2,463.69,696,2.71,99.11,104.73,2541.97,32.06,0
24849,1,251.11,314,14.95,108.01,52.81,3156.77,15.9,1
24850,2,286.78,430,4.17,56.07,307.1,1944.66,7.2,1
24851,3,433.53,867,21.82,40.91,229.78,474.57,3.64,0
24852,3,192.6,385,20.17,151.82,211.07,969.17,17.15,0
24853,1,418.58,523,7.22,35.11,38.18,3216.73,18.64,0
24854,2,284.91,427,26.22,8.13,321.14,434.92,33.36,1
24855,3,189.05,378,24.8,78.88,167.71,1590.38,47.92,1
24856,1,346.05,433,17.54,250.78,293.41,2548.72,29.95,0
24857,2,98.41,148,20.37,86.65,266.27,1514.78,20.75,0
24858,2,44.37,67,8.32,71.22,350.43,1674.8,48.71,1
24859,1,200.88,251,18.68,313.88,113.8,622.3,56.49,1
24860,1,47.51,59,12.33,47.99,166.12,1413.72,13.57,0
24861,3,252.93,506,16.59,55.71,41.48,455.99,31.69,0
24862,3,354.28,709,2.47,103.71,346.9,2367.83,51.25,0
24863,2,209.65,314,19.86,33.01,191.05,1725.87,27.87,0
24864,2,245.79,369,23.66,120.38,224.82,2078.16,9.47,0
24865,3,229.02,458,6.18,107.35,32.33,3494.32,13.73,0
24866,1,119.2,149,16.22,136.11,57.73,1957.9,40.84,1
24867,2,193.06,290,18.96,53.06,49.35,239.4,60.83,0
24868,1,160.26,200,12.47,189.59,163.77,3469.14,43.51,1
24869,1,105.02,131,11.33,27.88,109.83,539.97,48.75,0
24870,1,280.42,351,20.18,78.7,115.46,1534.63,33.16,0
24871,1,410.02,513,16.95,98.75,183.03,2390.46,39.35,0
24872,1,321.03,401,9.6,197.06,226.85,256.45,19.84,1
24873,1,417.12,521,12.09,129.52,79.47,1190.56,66.53,1
24874,3,302.97,606,3.63,293.27,42.33,2527.21,30.57,0
24875,3,338.19,676,13.99,383.07,309.91,1098.37,36.52,0
24876,2,397.3,596,8.18,48.06,58.92,3162.53,50.29,0
24877,3,354.72,709,9.51,111.51,68.95,3527.94,42.74,0
24878,1,86.66,108,21.36,89.66,362.73,2747.74,22.74,1
24879,1,313.13,391,7.93,278.93,345.91,2705.66,44.26,1
24880,3,528.73,1057,15.06,155.08,306.29,2902.46,35.62,1
24881,3,367.34,735,5.67,212.05,250.04,99.03,14.63,1
24882,3,13.06,26,18.5,19.17,111.88,3374.05,37.87,1
24883,1,87.58,109,17.08,46.08,127.51,2418.03,35.32,0
24884,2,87.39,131,22.82,89.02,313.97,1838.17,44.73,1
24885,2,383.73,576,12.52,162.44,337.59,1953.84,43.82,1
24886,2,52.94,79,10.83,187.21,259.35,3421.69,33.7,1
24887,3,23.99,48,8.95,124.77,334.23,528.4,10.87,1
24888,1,160.63,201,10.72,57.7,186.12,3061.82,70.1,0
24889,2,233.93,351,13.56,76.08,354.17,3161.85,57.72,1
24890,2,44.35,67,2.42,140.5,159.69,3138.18,28.59,0
24891,1,306.25,383,22.08,4.58,90.45,2919.64,64.35,0
24892,3,337.18,674,17.99,143.84,208.06,2826.86,48.02,1
24893,1,152.79,191,18.34,22.86,69.59,1189.82,19.5,0
24894,1,113.24,142,12.59,189.79,65.72,575.51,12.38,1
24895,2,300.72,451,17.09,68.06,92.96,2163.47,44.91,0
24896,1,458.53,573,6.7,156.61,314.99,2080.05,37.64,1
24897,1,203.87,255,12.15,86.25,239.49,872.09,0.38,0
24898,3,116.88,234,10.45,203.4,65.35,1174,30.05,0
24899,3,303.11,606,7.33,365.98,24.93,2446.87,6.21,1
24900,1,408.37,510,8.36,85.82,91.19,2534.36,65.64,0
24901,1,45.06,56,15.79,134.35,50.44,536.01,28.7,0
24902,1,319.57,399,7.37,95.45,185.84,3246.92,50.27,0
24903,3,111.11,222,15.16,162.09,168.15,1683.27,0.17,1
24904,2,374.18,561,15.87,97.99,196.19,924,28.56,0
24905,2,192.36,289,16.11,47.7,130.13,481.91,28.88,1
24906,3,480.49,961,12.75,30.04,230.13,2864.32,27.98,0
24907,2,384.83,577,25.69,48.44,92.32,3177.64,13.8,0
24908,3,196.08,392,7.99,102.44,162.44,3334.16,24.65,0
24909,2,169.86,255,25.44,43.94,103.8,1998.45,1.72,1
24910,3,191.66,383,41.67,6.31,272.96,102.44,19.89,1
24911,2,300.35,451,2.41,67.11,11.51,1044.14,47.07,0
24912,3,208.63,417,10.39,30.36,349.32,70.55,67.35,1
24913,2,112.85,169,18.82,47.05,139.24,2173.79,41.28,0
24914,3,314.08,628,8.96,79.42,36.9,1548.48,53.55,0
24915,2,18.6,28,12.14,65.62,80.73,3459.89,46.67,0
24916,1,78.59,98,15.23,50.14,52.87,1366.51,50.35,0
24917,2,370.5,556,30.18,139.77,63.59,1034.68,1.62,1
24918,1,86.58,108,5.15,3.02,120.87,837.57,2.85,0
24919,2,374.58,562,4.48,88.58,107.11,1357.48,57.08,0
24920,1,217.62,272,11.95,13.05,355.4,1441.14,5.42,1
24921,1,40.16,50,2.54,211.47,38.07,254.56,53.42,1
24922,3,208.99,418,13.23,60.45,318.46,3596.55,54.13,1
24923,1,128.58,161,16.28,221.71,184.67,3067.09,31.07,0
24924,2,423.41,635,17.43,16.54,314.18,3544.68,46.55,1
24925,1,112.95,141,19.26,10.15,90.25,3217.01,48.89,0
24926,3,197.88,396,10.13,209.84,261.71,2541.49,49.97,1
24927,1,101.57,127,17,160.35,289.76,2524.76,66.1,1
24928,2,132.45,199,23.9,136.09,86.37,378.76,9.93,0
24929,3,455.17,910,4.85,37.8,292.56,3419.02,55.27,1
24930,1,270.47,338,16.69,81.93,341.53,2943.9,39.69,1
24931,2,20,30,11.49,61.72,165.08,2642.45,46.01,0
24932,3,324.89,650,6.97,30.18,9.88,829.79,70.39,0
24933,1,417.42,522,8.64,74.11,128,354.17,43.02,1
24934,2,166.33,249,33.84,126.58,337.1,855.87,53.72,1
24935,2,236.98,355,34.02,143.3,101.5,2428.85,0.69,1
24936,1,167.34,209,20.14,42.97,164.57,839.17,3.29,0
24937,1,430.31,538,23.89,33.6,311.27,1189.17,59.06,1
24938,1,410.97,514,13.56,16.84,307.32,310.31,3.3,0
24939,3,395.29,791,4.04,40.97,15.24,1328.19,63.99,0
24940,3,187.71,375,11.4,34,54.71,2825,63.68,0
24941,1,359.73,450,14.58,74.97,167.68,1828.86,41.55,1
24942,3,423.56,847,8.47,51.78,20.51,2773.84,27.9,0
24943,3,96.01,192,12.08,137.63,288.01,246.2,16.68,1
24944,3,33.66,67,7.09,50.15,125.16,107.37,19.72,0
24945,3,323.39,647,25.18,115.24,60.79,1767.29,22.85,1
24946,3,292.95,586,22.97,42.82,63.7,2050.95,53.88,0
24947,3,228.05,456,13.47,189.51,158.87,2461.53,46.3,1
24948,3,179.15,358,12.75,37.31,86.58,2559.87,47.05,0
24949,2,234.9,352,22.54,130.07,39.49,881.21,65.92,0
24950,1,110.3,138,10.58,45.19,194.8,1884.74,23.58,0
24951,3,354.08,708,3.77,57.18,143.02,3076.21,38.47,0
24952,1,355.88,445,14.2,29.08,59.95,2080.35,21.93,0
24953,3,318.34,637,4.97,9.37,73.07,1381.86,38.87,0
24954,1,474.23,593,13.11,26.96,146.79,587.68,52.91,0
24955,1,96.86,121,9.77,68.05,327.75,1438.72,21.71,1
24956,1,33.1,41,8.66,95.43,167.56,1407.28,20.25,0
24957,1,419.8,525,7.53,40.21,32.61,501.8,35.92,1
24958,1,195.83,245,29.96,216.64,11.35,1692.21,30.46,1
24959,3,242.29,485,14.6,108.66,176.2,1812.21,23.07,0
24960,2,210.77,316,5.08,28.71,225.82,2459.75,70.66,0
24961,1,242.04,303,11.69,24.8,357.88,1402.27,66.43,1
24962,2,220.92,331,5.65,112.22,187.74,1159.35,21.83,0
24963,3,377.6,755,14.4,106.71,191.86,1702.3,18.73,0
24964,1,447.07,559,20.7,124.75,52.34,3339.94,4.86,0
24965,2,394.83,592,11.69,137.16,57.29,1195.69,57.15,0
24966,1,207.91,260,23.68,62,164.77,1764.49,40,0
24967,2,445.37,668,11.93,234.46,158.52,1512.37,69.59,1
24968,1,49.12,61,11.18,157.31,170.77,3372.83,69,0
24969,2,293.03,440,2.26,88.67,115.09,554.96,36.65,0
24970,1,389.98,487,11.23,62.45,248.66,1439.71,24.67,1
24971,1,231.87,290,4.32,24.64,278.14,2763.35,52.89,0
24972,1,400.99,501,15.36,194.65,108.92,3345.36,25.65,1
24973,2,130.01,195,7.91,241.87,347.29,3312.25,11.34,1
24974,1,121.19,151,4.86,288.43,236.05,1567.08,26.89,1
24975,1,258.55,323,17.12,79.84,77.92,1999.08,45.43,0
24976,3,79.05,158,19.57,60.01,66.33,630.14,43.15,0
24977,1,276,345,14.66,58.28,213.79,1228.52,33.18,1
24978,1,98.89,124,11.82,82.79,134.77,725.65,38.21,0
24979,1,160.34,200,15.42,182.56,278.13,2904.19,40.57,1
24980,1,210,263,17.16,70.58,51.04,283.48,69.4,1
24981,2,440.76,661,21.93,97.85,41,1329.4,40.49,0
24982,3,127.33,255,27.79,219.65,312.31,2747.52,34.83,1
24983,2,230.1,345,1.71,224.67,238.41,3308.54,49.22,1
24984,3,153.6,307,12.54,118.32,104.52,3414.62,47.63,0
24985,3,356.84,714,2.27,66.96,315.64,595.06,41.3,1
24986,2,105.82,159,10.62,112.86,177.02,1117.64,28.75,0
24987,3,98.68,197,11.02,45.96,362.21,1134.04,0.48,1
24988,2,343.94,516,6.01,193.29,345.21,2450.33,42.34,1
24989,2,166.57,250,6.62,138.22,139.6,1326.22,22.6,0
24990,2,199.7,300,17.61,71.47,196.29,2636.4,3.22,0
24991,2,423.7,636,27.79,103.95,237.2,854.64,1.11,0
24992,3,345.64,691,9.12,31.37,319.48,1858.16,41.28,1
24993,1,272.3,340,7.46,172.81,74.61,3318.88,43.52,1
24994,3,366.75,734,19.4,230.58,64.95,1358.15,7.26,1
24995,3,321.55,643,13.33,230.19,51.01,2315.38,17.23,0
24996,2,277.5,416,5.42,230.4,70.54,2021.88,8.36,0
24997,3,473.43,947,1.8,116.87,99.94,3096.26,30.22,0
24998,1,225.58,282,8.19,84.73,352.16,336.71,16.02,1
24999,2,169.91,255,18.04,92.59,111.46,1629.31,49.04,0
25000,2,261.02,392,11.32,99.08,43.72,3011.47,22.65,0
25001,3,99.13,198,6.28,43.11,311.88,1562.75,70.67,1
25002,3,360.24,720,4.4,79.78,74.81,1237.68,43.11,0
25003,3,53.25,107,5.31,116.64,335.71,3539.15,15.27,1
25004,2,13.44,20,20.28,55.1,92.2,905.6,45.16,1
25005,3,480.52,961,14.35,71.62,309.88,1764.44,40.9,0
25006,2,449.24,674,10.93,245.28,279.24,3543.93,30.01,1
25007,1,122.79,153,12.5,83.1,83.92,2957.33,40.48,0
25008,1,217.32,272,8.04,100.7,33.46,3395.15,22.88,1
25009,2,146.89,220,29.16,161.42,203.02,2923.84,34.68,1
25010,3,372.93,746,12.54,88.94,120.93,1956.37,34.46,0
25011,3,152.49,305,6.67,28.9,179.09,1328.45,2.72,0
25012,2,143.73,216,9.04,35.14,141.13,1290.81,41.54,0
25013,2,97.22,146,3.29,312.74,30.44,1000.96,33.33,0
25014,2,424.82,637,15.31,12.77,71.76,569.08,64.37,0
25015,1,394.58,493,20.81,372.16,320.74,1250.79,7.93,1
25016,1,306.76,383,41.96,183.45,17.7,1639.95,39.31,1
25017,2,208.29,312,13.91,64.34,136.23,1945.6,38.89,0
25018,3,448.69,897,22.9,268.31,165.15,1806.47,67.32,1
25019,3,403.48,807,19.12,31.16,156.71,416.31,57.98,0
25020,3,80.09,160,31.29,116.45,128.43,2224.61,28.11,1
25021,3,232.82,466,25.39,214.71,359.01,820.37,53.38,1
25022,2,228.62,343,21.81,52.48,334.9,1640.95,10.43,1
25023,2,380.38,571,1.61,283.44,351.94,1535.73,9.37,1
25024,1,197.25,247,13.39,106.38,154.85,1424.26,53.31,0
25025,2,182.87,274,15.66,55.45,110.87,1167.17,9.62,0
25026,1,436.02,545,22.43,142.5,36.02,3081.09,68.34,0
25027,2,150.32,225,22.09,199.02,244.02,2405.48,51.39,1
25028,1,382.17,478,10.68,147.68,141.83,660.76,46.03,0
25029,3,41.6,83,5.75,67.44,272.51,1871.18,20.53,1
25030,1,155.17,194,5.58,148.17,162.61,3093.62,34.64,1
25031,2,96.15,144,11.37,133.47,280.07,3497.98,18.28,0
25032,1,85.32,107,26.95,83.31,290.53,1531.47,8.59,1
25033,3,253.31,507,26.27,110.43,194.68,2147.29,29.43,1
25034,3,44.47,89,5.79,141.27,47.57,1766.39,60.84,0
25035,1,295.45,369,15.39,177.17,78.84,3394.73,39.51,0
25036,2,367.14,551,15.89,27.5,146.85,3428.43,22.26,0
25037,3,406.91,814,9.37,46.1,194.96,2192.5,67.22,0
25038,2,406.45,610,17.4,36.12,324.89,3179.33,4.68,1
25039,1,342.72,428,3.97,58.76,75.54,2441.35,12.07,0
25040,3,122.5,245,39,160.7,320.12,2465.72,23.71,0
25041,3,77.18,154,8.06,53.23,39.17,2317.25,21.46,0
25042,3,262.4,525,13.28,100.42,7.77,810.36,22.52,0
25043,1,302.68,378,42.58,79.57,225.52,2467.36,21.48,1
25044,1,368.19,460,5.93,228.77,191.21,2327.8,60.12,1
25045,1,226.71,283,9.44,165.06,248.86,1371.24,61.52,0
25046,3,272.2,544,37.42,44.38,57.16,3519.59,27,1
25047,2,172.27,258,18.4,50.44,130.55,3194.82,51.83,0
25048,2,113.8,171,13.17,49.14,139.41,1441.43,31.59,0
25049,1,418.83,524,10.32,35.89,324.38,237.22,20.08,1
25050,2,219.17,329,19.14,113.29,115.63,3310.02,52.79,0
25051,3,174.27,349,19.08,63.88,20.39,3537.93,9.64,0
25052,2,371.32,557,28.47,75.19,19.17,734.39,51.73,1
25053,1,314.31,393,9.19,73.47,266.02,2482.8,61.1,1
25054,1,109.9,137,15.84,37.66,61.01,1938.5,32.14,0
25055,3,263.46,527,8.43,52.41,81.19,1991.49,33.79,0
25056,2,249.02,374,15.49,96.55,195.66,1513.5,49.79,0
25057,3,44.42,89,30.84,129.84,212.61,2234.01,38.98,1
25058,2,465.53,698,16.02,19.43,132.79,2176.35,40.82,0
25059,2,116.29,174,15.93,59.37,42.3,218.29,68.67,0
25060,2,499.98,750,16.41,144.52,74.91,2367.01,36.06,0
25061,3,228.53,457,16.79,13.59,270.37,294.06,40.4,1
25062,3,286.76,574,20.33,110.92,33.04,2135.51,8.93,0
25063,2,93.6,140,9.03,221.01,254.64,1694.73,0.96,0
25064,3,369.37,739,23.04,131.57,86.49,2289.79,20.7,0
25065,2,337.96,507,4.06,81.03,303.19,833.77,16.06,1
25066,1,365,456,9.11,60.53,180.81,1009.03,8.26,0
25067,1,269.39,337,2.45,142.87,350.86,427.15,12.35,1
25068,2,64.41,97,5.43,50.01,172.98,3168.65,17.52,0
25069,3,390.31,781,2.35,119.44,125.7,828.27,60.83,0
25070,1,178.36,223,4.78,146.11,212.22,2911.91,51.56,0
25071,3,281.55,563,8.69,42.31,40.34,1392.45,56.65,0
25072,3,221.26,443,7.6,256.52,142.57,1298.44,6.17,1
25073,3,356.83,714,5.24,122.3,122.07,2138.46,35.12,0
25074,3,401.03,802,6.12,115.13,355.29,184.18,20.73,1
25075,2,340.51,511,9.96,100.98,350.16,3283.6,31.44,1
25076,1,261.71,327,3.7,13.46,238.04,58.79,62.16,0
25077,1,289.29,362,16.61,226.41,233.99,2218.86,12.07,1
25078,3,213.32,427,21.07,433.42,362.37,510.86,19.65,1
25079,3,110.72,221,13.26,134.51,9.34,832.57,6.35,0
25080,3,139.61,279,8.24,17.41,87.85,1986.58,28.82,0
25081,2,336.1,504,17.94,128.27,99.77,2558.72,14.92,1
25082,1,372.26,465,6.72,354.05,92.77,1559.45,5.7,1
25083,3,172.86,346,7.55,21.15,38.68,1837.89,48.56,0
25084,2,74.99,112,11.25,83.32,161.64,3214.58,64.38,1
25085,3,397.26,795,9.18,52.37,87.06,182.8,10.96,0
25086,2,213.04,320,8.63,291.07,170.64,913.81,1.05,1
25087,1,87.94,110,14.4,158.67,166.12,619.17,26.62,0
25088,1,354.38,443,9.54,103.85,208.25,906.96,5.54,0
25089,1,349.4,437,2.85,85.74,61.78,3371.99,12.99,0
25090,1,321.24,402,11.34,27.61,171.11,1227.93,5.84,0
25091,3,317.72,635,28.7,6.98,190.7,1685.18,70.27,1
25092,3,132.21,264,9.71,78.37,355.73,1100.79,48.17,1
25093,2,281.67,423,4.89,137.5,340.17,621.32,42.61,1
25094,2,239.05,359,15.19,49.02,189.85,2573.86,65.2,0
25095,2,99,149,13.47,153.71,24.4,525.57,6.56,0
25096,1,173.56,217,15.24,114.13,45.98,3119.46,11.26,0
25097,3,358.16,716,3.92,304.44,179.67,3456.85,64.51,1
25098,3,212.28,425,17.19,35.98,323.66,1638.75,43.78,1
25099,1,102.09,128,9.81,176.44,350.66,54.53,62.67,1
25100,2,404.21,606,19.63,37.65,348.96,2953.09,58.55,0
25101,1,4.18,5,16.71,97.25,22.97,1579.87,46.98,0
25102,3,225.29,451,19.47,379.73,171.05,2661.18,70.95,1
25103,2,79.23,119,25.36,62.33,13.32,3067.41,69.78,1
25104,3,33.25,67,26.49,14.89,33.15,3260.9,69.46,0
25105,1,46.58,58,5.98,136.42,341.36,743.72,38.16,1
25106,3,175.04,350,6.7,25.74,81.82,642.42,40.11,0
25107,3,129.92,260,7.94,225.01,241.79,945.92,18.96,0
25108,3,431.63,863,7.08,34.74,19.47,51.78,58.32,0
25109,1,329.2,412,14.54,165.92,200.95,1530.32,34.41,1
25110,3,150.88,302,2.4,19.44,310.52,1831,50.28,1
25111,1,380.1,475,15.03,34.85,336.89,2157.05,39.3,1
25112,2,215.66,323,20.21,156.49,348.48,2859.63,2.79,1
25113,3,194.92,390,25.54,104.99,250.6,1816.06,44.34,1
25114,1,399.71,500,7.33,110.05,172.74,2045.71,20.2,0
25115,3,332.62,665,4.5,209.26,307.09,3008.57,2.19,1
25116,3,290.02,580,11.54,120.53,346.17,1313.55,42.15,1
25117,3,135.15,270,14.38,47.39,49.82,1990.55,27.12,0
25118,2,366.62,550,27.95,26.45,287.27,1635.67,6,1
25119,2,172.04,258,8.37,18.78,235.68,1175.73,0.51,0
25120,2,345.81,519,6.5,211.03,19.89,2564.64,64.28,1
25121,3,269.54,539,17.36,358.03,207.26,2053.54,9.02,0
25122,1,249.71,312,13.13,470.73,199.22,842.55,10.15,1
25123,3,35.52,71,8.99,18.23,302.1,2906.47,0.51,0
25124,3,196.04,392,10.95,114.77,63.18,1014.52,34.97,0
25125,1,71.57,89,6.18,31.72,131.7,2730.94,50.87,0
25126,2,85.38,128,9.04,144.63,234.53,1081.99,37.72,0
25127,2,119.69,180,12.51,31.45,349.79,2854.21,31.88,1
25128,1,39.52,49,30.71,235.84,303.96,2632.02,6,1
25129,1,104.83,131,23.03,104.25,81.44,2326.9,8.3,1
25130,2,32.65,49,2.73,43.68,295.47,1370.27,56.59,1
25131,1,390.13,488,26.14,112,42.6,726.01,65.97,1
25132,2,273.16,410,8.63,171.19,174.59,524.5,11.8,0
25133,1,215.93,270,2.94,50.72,251.88,2928.24,39.55,1
25134,2,337.94,507,4.28,340.66,291.57,2707.8,62.83,1
25135,2,169.36,254,8.71,86.14,52.05,709.38,38.02,0
25136,1,19.56,24,15.36,236.81,126.98,2201.77,33.27,1
